'20001','unknown','New feature','#20001 (BigAutoField for  1.5 (patch included))'
'20002','unknown','Bug','#20002 (Model inheritance depth may result in invalid SQL queries)'
'20003','unknown','Bug','#20003 (URLValidator does not accept urls with usernames or passwords in them)'
'20004','zalew','Cleanup/optimization','#20004 (move test helpers out of TransactionTestCase)'
'20005','jafula','Bug','#20005 (Document that Oracle databases need execute permission on SYS.DBMS_LOB.)'
'20006','unknown','Bug','#20006 (Converting a datestring into a proper date from and AJAX call)'
'20007','unknown','Bug','#20007 (psycopg2 should convert SQL arrays into python unicode-arrays)'
'20008','unknown','Bug','#20008 (Dead link in tutorial part 5)'
'20009','unknown','unknown','Error: Invalid ticket number'
'20010','aaugustin','Bug','#20010 (Tests for CaptureQueriesContext fail under Oracle)'
'20011','aaugustin','Bug','#20011 (A test for .extra(select=...) fails under Oracle)'
'20012','aaugustin','Bug','#20012 (test_year_lookup_edge_case fails under Oracle)'
'20013','aaugustin','Bug','#20013 (A test for sqlall fails under Oracle)'
'20014','aaugustin','Bug','#20014 (A test for database introspection fails under Oracle)'
'20015','aaugustin','Bug','#20015 (test_lookup_date_as_str fails under Oracle)'
'20016','unknown','Bug','#20016 (buffer buildin not supportet in jython)'
'20017','unknown','Bug','#20017 (format_html not working with lazy objects on jython)'
'20018','anonymous','Cleanup/optimization','#20018 (Broken Reference)'
'20019','coolRR','Cleanup/optimization','#20019 (Set `HttpRequest.resolver_match` to `None` by default)'
'20020','unknown','Bug','#20020 (ValueError for FileField if the file is closed in clean method)'
'20021','unknown','Bug','#20021 (create_superuser fails on Windows XP/Python 3.2)'
'20022','unknown','Bug','#20022 (reverse() breaks on URLs which include a ~ character)'
'20023','unknown','Bug','#20023 (Admin Inline form validation must go in Model.clean() if AdminInline.form is not specified)'
'20024','unknown','Bug','["      #20024 (QuerySet.exclude() does not work with lists containing a ''None'' element.)     –     "'
'20025','aaugustin','Bug','#20025 (Do something for MySQL under Python 3)'
'20026','unknown','Bug','#20026 (Minor typo on Apache authentication doc page)'
'20027','anonymous','Bug','#20027 (manage.py shebang should reflect used python executable)'
'20028','aaugustin','Bug','["      #20028 (transaction.atomic doesn''t work on callable instances)     –     "'
'20029','unknown','Bug','["      #20029 ( 1.5 / gunicorn 0.17.2 won''t start)     –     "'
'20030','gcc','Bug','#20030 (django.db.backends.BaseDatabaseWrapper.supports_transactions eats database exceptions)'
'20031','Elec','Bug','#20031 (validators.EmailValidator)'
'20032','coolRR','Cleanup/optimization','#20032 (Allow override_settings to delete settings)'
'20033','unknown','Bug','#20033 (Bug: collecstatic makes static files executable)'
'20034','unknown','New feature','#20034 (Upload handlers provide no way to retrieve previously parsed POST variables)'
'20035','Null','Uncategorized','#20035 (Last block of commands in python shell show wrong text "What\''s new?" should be "What\''s up?")'
'20036','unknown','Bug','#20036 (django.contrib.gis.geos.error.GEOSException: Could not parse version info string "3.4.0dev-CAPI-1.8.0 r0")'
'20037','unknown','Bug','#20037 (-admin inlines javascript tabularFormset -> formset)'
'20038','unknown','Cleanup/optimization','["      #20038 (Misleading port number in  ''Invalid HTTP_HOST header'' error message)     –     "'
'20039','apollo13','Bug','#20039 (_has_changed broken for TypedChoiceFields)'
'20040','the_drow','Cleanup/optimization','#20040 (Refactoring of the settings module to be more modular and extensible)'
'20041','unknown','Bug','#20041 (some bug)'
'20042','anonymous','Bug','#20042 (TemplateDoesNotExist when using DetailView with no template_name)'
'20043','EvilDMP','Bug','#20043 (remove unused BLANK_CHOICE_NONE)'
'20044','lorddaedra','Bug','#20044 (DatabaseError at /admin/: custom user model with UUID PK)'
'20045','rpq','Uncategorized','#20045 (template timezone datetimefields with auto_now_add, auto_now)'
'20046','unknown','Cleanup/optimization','#20046 (Elaboration that might be helpful for new-comers)'
'20047','unknown','Bug','#20047 (ORM objects store connection name, but django does not include it during memcache lookup)'
'20048','russellm','Bug','#20048 (Test failures in flatpages app when custom User model is in use)'
'20049','aaugustin','Bug','#20049 (Admin incompatible with non-integer primary keys)'
'20050','techtonik','Uncategorized','#20050 ( models are not importable for utility scripts)'
'20051','anonymous','Cleanup/optimization','#20051 (Missing info in tutorial page 2)'
'20052','unknown','Cleanup/optimization','#20052 (Running  on Jython -- not supported at this time?)'
'20053','Cyberj','Uncategorized','#20053 (Typo in index_together model option documentation)'
'20054','anonymous','Cleanup/optimization','#20054 (wsgi Links down)'
'20055','apollo13','Bug','#20055 (Admin CSS missing styles for input type=number)'
'20056','unknown','Bug','#20056 (get_cleaned_data_for_step & condition_dict in FormWizard)'
'20057','jonash','Bug','#20057 (Reverse related manager should be a manager INSTANCE, not CLASS)'
'20058','unknown','Cleanup/optimization','#20058 (compilemessages outputs to stderr)'
'20059','unknown','Bug','#20059 (Test failure in humanize app for some languages)'
'20060','matiasb','Bug','#20060 (Test failures in sitemaps app when using custom User model)'
'20061','bmispelon','Cleanup/optimization','#20061 (Out of date comment in contrib/humanize/tests.py)'
'20062','unknown','Bug','#20062 (Filtering ManyToManyField in a class with OneToOneField as a primary key generates a wrong query)'
'20063','unknown','Bug','#20063 ( 1.5 Installation adds invalid strings to Path)'
'20064','anonymous','Cleanup/optimization','#20064 (Chapter "Write your first view" not clear with mysite/views.py)'
'20065','aaugustin','Bug','#20065 (Warning when running the test suite)'
'20066','coolRR','New feature','#20066 (Allow importing and using `django.contrib.auth.hashers` outside of  project)'
'20067','unknown','Cleanup/optimization','#20067 (Managet Queryset Typo)'
'20068','anonymous','Bug','#20068 (calling QueryDict.update with self causes an infinite loop)'
'20069','edavis','Bug','#20069 (Default value of USE_TZ is unclear/contradictory)'
'20070','nahuel','New feature','#20070 (LOCALE_PATHS doesn\''t support "external" translations)'
'20071','gert314','Cleanup/optimization','#20071 (Remove widget display logic from database layer - ManyToMany model field)'
'20072','anonymous','Bug','#20072 (manage.py runserver produces socket error when accessing a normal site)'
'20073','unknown','New feature','#20073 (Provide API for creating User objects in tests)'
'20074','unknown','Uncategorized','#20074 (admin.py not autogenerated as explained)'
'20075','mlarente','Bug','#20075 (Cache session test fails when using a cache other than LocMemCache)'
'20076','jonash','Uncategorized','#20076 (Admin read-only fields should be included in POST)'
'20077','jacob','Bug','#20077 (Document that Ubuntu can occassionally require installing sqlite)'
'20078','jacob','Bug','#20078 (Users with change-user permission in the admin can use filtering to reveal password hash)'
'20079','jacob','Bug','#20079 (Improve security of password reset tokens)'
'20080','jacob','Bug','#20080 (Recommend use of PYTHONHASHSEED)'
'20081','jacob','New feature','#20081 (Minimize the risk of SECRET_KEY leaks)'
'20082','jacob','Cleanup/optimization','#20082 (Document where the list of people who get security pre-notifications lives)'
'20083','aaugustin','Bug','#20083 (Fix for #18985 makes it impossible to filter deprecation warnings)'
'20084','jacob','Bug','#20084 (Formsets should sign/verify max_num)'
'20085','unknown','Bug','#20085 (Documentation to describe cross-domain caveat with SESSION_COOKIE_DOMAIN)'
'20086','unknown','Bug','#20086 (UserCreationForm does not support custom models.)'
'20087','unknown','Uncategorized','#20087 (RSS updating issue)'
'20088','unknown','Bug','#20088 ( admin log depends on User model having a field named id)'
'20089','unknown','New feature','#20089 (Give reference from widget to its field)'
'20090','unknown','Bug','#20090 (SubfieldBase/to_python handles both serialized and original string which breaks custom model fields like JSONField)'
'20091','ikelly','Bug','#20091 (outer join regression over nullable foreign keys)'
'20092','ojii','Bug','#20092 (Cache not isolated in tests)'
'20093','unknown','New feature','#20093 (Allow Model Cache Invalidation)'
'20094','mjtamlyn','Bug','#20094 (Models with `next` method on python 2.6)'
'20095','anonymous','Bug','#20095 (Tutorial page 02)'
'20096','spapas','New feature','#20096 (Added localflavor for Greece (gr))'
'20097','alper','Cleanup/optimization','#20097 (The field named as the USERNAME_FIELD should not be included in REQUIRED_FIELDS on a swappable User model.)'
